result,red_top,red_jng,red_mid,red_bot,red_sup,blue_top,blue_jng,blue_mid,blue_bot,blue_sup,red_team,blue_team
1,15.702,18.514,10.0,45.997,28.356,14.206,18.636,18.83,11.33,59.859,118.56899999999999,122.86099999999999
0,10.0,61.056,22.771,26.113,19.564,18.814,30.928,55.906,59.394,14.326,139.504,179.368
0,23.681,43.092,10.0,19.524,30.57,27.496,45.918,17.798,25.851,47.515,126.86699999999999,164.578
1,10.0,45.677,38.377,17.342,59.859,18.312,25.381,10.0,62.307,28.221,171.255,144.221
0,19.851,10.0,26.388,25.851,32.46,15.499,94.92,16.449,69.041,29.944,114.55000000000001,225.85299999999998
0,10.036,32.478,42.749,77.678,29.905,15.46,27.023,13.204,56.701,18.057,192.846,130.445
1,38.043,53.387,43.171,66.564,35.488,13.329,10.0,10.0,10.0,11.916,236.653,55.245000000000005
1,11.74,95.079,37.917,73.309,22.35,23.792,28.402,13.99,37.049,80.676,240.39499999999998,183.909
0,18.312,25.381,10.0,38.098,32.37,20.855,18.721,18.254,16.444,60.19,124.161,134.464
0,10.0,30.659,12.106,83.655,29.905,10.0,66.587,17.28,13.76,19.028,166.32500000000002,126.655
0,23.792,17.102,10.0,62.207,10.0,10.0,48.822,23.589,59.394,35.488,123.101,177.293
1,27.496,25.807,10.0,84.937,47.515,60.939,49.239,36.287,21.488,44.754,195.755,212.707
0,19.659,35.185,16.62,69.041,48.799,13.025,95.079,25.126,52.353,93.022,189.304,278.605
1,15.46,27.023,40.067,98.835,90.232,10.0,101.243,10.0,20.984,24.569,271.61699999999996,166.796
0,10.0,18.636,11.618,10.0,35.39,16.367,10.0,16.449,18.359,19.564,85.644,80.739
0,13.329,18.514,10.0,17.974,60.19,16.019,27.854,37.263,62.207,80.676,120.007,224.019
1,23.924,32.948,19.015,59.394,24.677,53.107,28.786,26.388,39.338,13.335,159.958,160.954
0,10.036,70.903,10.0,66.296,10.865,10.0,63.182,19.209,10.308,21.51,168.10000000000002,124.20900000000002
1,36.705,66.808,16.67,62.59,38.853,23.681,47.111,20.213,10.0,10.0,221.62600000000003,111.005
1,31.459,27.676,34.173,95.868,39.632,10.0,10.414,49.404,24.656,21.655,228.808,116.12900000000002
1,17.285,27.854,25.205,37.049,10.0,53.107,28.786,11.918,84.937,47.515,117.393,226.26299999999998
0,15.702,18.514,19.76,27.319,44.871,23.774,21.874,10.0,69.041,48.799,126.166,173.488
1,20.201,48.822,19.015,12.976,24.677,10.0,71.642,79.271,62.478,21.51,125.691,244.901
0,19.659,59.328,58.048,26.113,31.54,13.323,66.808,16.67,83.655,10.865,194.688,191.32100000000003
1,32.486,25.807,23.907,84.937,42.052,13.329,34.14,10.0,17.974,16.521,209.189,91.964
1,31.459,27.023,92.717,98.835,90.232,18.372,52.605,25.205,26.82,21.034,340.26599999999996,144.036
0,12.429,101.243,55.505,20.984,12.321,12.819,53.387,58.227,60.013,62.404,202.482,246.85
0,10.0,10.414,38.377,17.342,40.164,16.092,155.403,79.271,52.353,35.426,116.29700000000001,338.545
1,10.0,43.227,23.907,78.388,42.052,10.0,66.587,17.28,18.797,36.849,197.57399999999998,149.513
0,15.136,35.185,40.597,10.0,48.799,48.36,21.7,34.173,43.693,67.989,149.717,215.915
0,10.0,34.14,10.0,10.0,28.356,22.059,183.376,27.862,33.253,21.51,92.49600000000001,288.06
1,12.692,28.402,19.278,11.299,44.908,10.0,47.111,47.803,38.098,32.37,116.579,175.382
0,10.0,66.808,42.868,39.503,29.905,51.973,53.387,58.227,66.564,35.488,189.08400000000003,265.639
1,18.312,101.243,47.803,26.045,30.57,16.367,10.0,22.771,17.979,29.944,223.973,97.061
0,13.329,46.173,18.254,27.319,11.916,45.511,54.083,10.0,68.839,10.865,116.991,189.298
0,17.285,28.402,10.0,30.396,10.0,17.195,66.587,38.377,10.0,31.312,96.083,163.47100000000003
1,13.025,183.376,10.0,73.309,93.022,10.0,17.922,35.652,10.218,42.052,372.732,115.844
1,20.045,27.676,15.344,98.835,18.057,12.819,48.822,19.015,60.013,35.488,179.957,176.157
0,13.123,26.978,10.0,10.0,44.871,31.459,19.067,92.717,47.393,17.533,104.97200000000001,208.16899999999998
0,11.906,54.261,10.0,10.0,38.853,10.0,55.179,35.652,39.338,86.483,125.02000000000001,226.65200000000002
0,10.0,65.08,10.0,38.098,32.37,70.309,95.079,79.271,52.353,35.426,155.548,332.438
0,10.0,26.023,58.227,66.564,35.488,10.0,66.587,29.453,24.656,10.36,196.302,141.05599999999998
1,19.762,27.854,103.423,30.396,26.494,10.0,10.0,10.0,69.041,10.0,207.929,109.041
1,22.198,102.798,17.798,78.388,42.052,23.681,43.092,10.0,20.984,24.569,263.23400000000004,122.32600000000001
1,27.503,18.514,10.0,16.444,60.19,10.0,84.119,49.404,10.0,10.36,132.651,163.88299999999998
1,10.679,66.808,67.962,31.159,14.727,29.469,24.612,37.263,37.049,44.908,191.335,173.301
1,12.819,53.387,19.015,12.976,35.488,10.0,32.203,10.0,69.041,19.564,133.685,140.808
0,19.575,38.777,92.717,57.077,17.533,13.025,155.403,22.325,17.894,15.088,225.67900000000003,223.73499999999999
0,19.659,21.874,40.597,57.736,32.619,10.0,55.179,35.652,84.937,22.334,172.48499999999999,208.102
1,35.608,65.08,47.803,26.045,30.57,10.0,26.747,55.182,13.76,19.028,205.106,124.71700000000001
