result,red_top,red_jng,red_mid,red_bot,red_sup,blue_top,blue_jng,blue_mid,blue_bot,blue_sup,red_team,blue_team
0,0.8,6.998,9.737,3.73,7.327,3.0,3.0,3.799,15.202,0.8,28.592,25.801
0,3.0,11.178,3.819,3.73,7.327,3.0,2.193,3.243,9.657,0.8,29.054000000000002,18.893
0,3.0,2.193,9.737,9.611,0.8,3.0,1.3,11.753,17.411,18.947,25.341,52.411
0,0.467,2.1,11.753,9.611,1.467,3.0,2.193,9.737,3.73,9.528,25.398,28.188000000000002
0,2.433,11.178,3.799,9.611,3.0,3.0,2.193,0.8,17.411,18.947,30.021,42.351
1,3.0,0.963,3.0,17.411,0.8,3.0,6.038,10.434,15.202,0.8,25.174000000000003,35.474
0,3.0,3.854,3.243,17.411,9.528,3.0,3.0,0.8,3.73,7.327,37.036,17.857
0,3.0,2.193,9.737,17.411,18.947,3.0,0.167,3.243,3.165,15.313,51.288,24.887999999999998
1,3.0,18.539,3.799,17.411,15.313,3.0,0.167,3.0,4.044,18.947,58.062000000000005,29.157999999999998
1,3.0,2.193,9.737,3.73,15.313,3.0,0.963,3.819,4.044,18.947,33.973,30.773
0,3.0,2.193,3.819,9.611,0.8,3.0,3.0,9.737,3.73,0.8,19.423000000000002,20.267
1,3.0,11.178,6.087,17.411,3.0,3.0,2.193,3.799,3.73,15.313,40.676,28.035
1,3.0,6.038,3.243,3.73,1.467,3.0,11.178,9.737,2.747,15.313,17.477999999999998,41.975
1,3.0,2.193,3.243,2.747,8.991,3.0,6.038,0.8,15.202,1.467,20.174,26.506999999999998
0,3.0,2.193,3.0,5.334,0.8,3.0,3.0,11.753,17.411,0.8,14.327,35.964
1,0.8,0.8,3.0,9.611,0.8,3.0,11.178,3.243,15.202,0.8,15.011000000000001,33.422999999999995
1,3.0,2.193,9.737,4.044,3.0,3.0,18.539,3.243,4.04,0.8,21.974,29.622
1,3.0,3.0,10.434,15.202,8.991,3.0,2.193,3.243,4.044,3.0,40.626999999999995,15.48
0,3.0,3.854,3.243,3.73,8.991,3.0,1.363,3.0,9.611,1.467,22.817999999999998,18.441
1,3.0,0.963,3.243,3.73,9.528,3.0,3.0,0.8,4.044,8.991,20.464,19.835
1,3.0,2.1,0.8,2.133,8.991,3.0,0.963,3.243,3.73,9.528,17.024,20.464
1,3.0,6.038,3.799,3.73,1.467,3.0,3.0,3.819,17.411,15.313,18.034,42.543
0,3.0,18.539,3.799,4.044,15.313,3.0,0.8,3.243,3.0,18.947,44.695,28.99
0,3.0,11.178,9.737,7.371,18.947,3.0,18.539,3.243,3.73,7.327,50.233000000000004,35.839
1,3.0,18.539,3.243,3.73,18.947,3.0,3.854,3.799,4.044,15.313,47.459,30.009999999999998
0,2.433,3.0,0.8,9.611,0.8,3.0,2.193,3.0,4.044,18.947,16.644000000000002,31.183999999999997
0,3.0,2.193,2.74,9.611,3.1,0.8,3.0,3.0,9.657,3.0,20.644000000000002,19.457
0,2.307,2.193,3.0,4.044,18.947,3.0,3.0,3.819,9.611,9.528,30.491,28.958
1,0.8,3.854,3.0,7.371,18.947,3.0,2.193,3.243,9.611,9.528,33.972,27.575000000000003
0,3.0,11.178,10.359,3.73,8.991,3.0,0.8,2.74,9.611,0.8,37.257999999999996,16.951
1,3.0,0.963,0.333,4.044,18.947,2.433,6.038,0.8,17.411,9.528,27.287,36.21
1,3.0,2.193,3.0,2.747,8.991,3.0,0.963,3.0,17.411,18.947,19.930999999999997,43.321
1,3.0,3.0,0.8,9.611,9.528,3.0,2.193,19.085,2.747,8.991,25.939,36.016
1,3.0,3.0,0.8,3.73,3.0,3.0,11.178,3.0,2.747,3.0,13.53,22.925
1,3.0,3.854,0.8,3.73,7.327,3.0,11.178,3.243,17.411,9.528,18.711,44.36
0,3.0,18.539,10.359,3.73,7.327,3.0,3.854,9.737,9.611,0.8,42.955,27.002000000000002
0,3.0,3.367,0.8,9.611,7.327,0.8,3.0,10.359,15.202,15.313,24.104999999999997,44.674
1,3.0,3.0,0.8,4.044,18.947,3.0,2.193,3.819,3.73,15.313,29.790999999999997,28.055
1,3.0,3.854,3.0,9.611,3.1,2.433,3.0,3.799,4.044,18.947,22.565,32.223
0,0.8,2.193,6.087,3.73,18.947,3.0,3.854,0.333,17.411,7.327,31.756999999999998,31.925000000000004
0,2.433,3.854,6.087,7.371,18.947,3.0,2.193,9.737,17.411,15.313,38.69199999999999,47.654
1,3.0,3.854,0.333,17.411,5.513,3.0,2.193,9.737,15.202,15.313,30.111000000000004,45.445
0,3.0,2.193,3.0,9.611,0.8,3.0,0.167,3.243,3.73,7.327,18.604000000000003,17.467
0,0.8,3.854,0.8,15.202,1.467,0.8,6.038,0.8,3.73,7.327,22.122999999999998,18.695
1,3.0,3.0,3.0,3.73,8.991,0.167,6.038,0.8,9.611,15.313,21.721,31.929000000000002
1,0.8,3.854,3.819,3.73,9.528,3.0,3.0,10.359,15.202,3.1,21.731,34.661
0,3.0,11.178,11.45,9.611,0.8,3.0,3.0,10.359,3.73,7.327,36.039,27.416000000000004
1,3.0,3.854,19.085,3.165,0.8,3.0,6.998,10.359,0.8,0.8,29.904,21.957
0,0.467,11.178,10.359,9.611,1.467,3.0,6.038,3.0,4.044,18.947,33.082,35.028999999999996
1,0.8,3.367,3.0,15.202,0.8,3.0,3.0,0.333,9.611,0.8,23.169,16.744
1,0.8,3.367,3.0,9.611,8.991,3.0,18.539,10.359,3.73,7.327,25.769,42.955
1,3.0,3.367,3.243,3.73,8.991,3.0,2.193,11.45,17.411,18.947,22.331,53.001000000000005
0,3.0,6.998,3.0,0.8,0.8,3.0,3.854,3.887,2.133,8.991,14.598000000000003,21.865
1,0.467,6.038,3.819,4.044,18.947,3.0,0.963,3.0,2.133,8.991,33.315,18.087
0,0.467,6.038,11.45,4.044,8.991,3.0,3.0,10.359,3.73,0.667,30.99,20.756000000000004
0,3.0,6.038,3.819,9.611,0.8,3.0,3.367,0.8,3.73,7.327,23.268,18.224
0,3.0,6.038,19.085,15.202,8.991,3.0,2.193,10.359,17.411,0.8,52.316,33.763
0,3.0,3.367,19.085,3.73,18.947,3.0,3.854,10.359,2.133,8.991,48.129000000000005,28.337
0,0.8,3.0,3.0,3.165,18.947,3.0,6.038,3.0,9.611,9.528,28.912,31.177
